Plant ID,Plant name (English),Owner,Owner GEM ID,Parent,Parent GEM ID,Subnational unit (province/state),Country/Area,Region,Plant age (years),Start date,Workforce size,Status,Nominal crude steel capacity (ttpa),Latitude_plant,Longitude_plant,geometry,environmental_indicator,Latitude_station,Longitude_station,distance_km,environmental_indicator_log
P100000120829,StavStal Metallurgical Plant,StavStal' LLC,E100000131026,StavStal' LLC [100.0%],E100000131026 [100.0%],Stavropol Krai,Russia,Eurasia,9,2016,1000,operating,500,44.688323,41.927331,POINT (4667329.137241034 5572587.056588232),293.8831668379416,39.29166667,73.625,3620.132,5.687
P100000120815,TMK Seversky Pipe Plant,Severskiy Trubnyi Zavod JSC,E100000130734,Trubnaya Metallurgicheskaya Kompaniya PJSC [98.2%]; small shareholder(s) [1.8%],E100000130737 [98.2%]; E100001015587 [1.8%],Sverdlovsk,Russia,Eurasia,286,1739,6000,operating,950,56.478428,60.249411,POINT (6706933.753114656 7654252.699753054),53608.378286734944,44.875,79.875,2997.542,10.889
P100000120816,TMK Taganrog Metallurgical Plant,Taganrogskiy Metallurgicheskiy Zavod JSC,E100000130736,Trubnaya Metallurgicheskaya Kompaniya PJSC [96.0%]; small shareholder(s) [4.0%],E100000130737 [96.0%]; E100001015587 [4.0%],Rostov,Russia,Eurasia,129,1896,6000,operating,950,47.241557,38.928584,POINT (4333510.148183177 5981591.838951964),293.8831668379416,39.29166667,73.625,4049.901,5.687
P100000120814,Tyumen Electrosteel plant,UMK-Stal LLC,E100000131028,Nokomis Select Inc [33.0%]; Tretiy Kod CJSC [32.8%]; Satelait JSC [17.7%]; Assets-M JSC [17.0%],E100000131143 [33.0%]; E100000131029 [32.8%]; E100002016171 [17.7%]; E100002016172 [17.0%],Tyumen,Russia,Eurasia,11,2014,1200,operating,664,57.109316,65.668641,POINT (7310199.677206286 7782494.813985699),139191.96749311968,47.20833333,83.04166667,2646.334,11.844
P100000120819,Ural Steel Metallurgical Plant,Uralskaya Stal JSC,E100000130820,Zagorskii Trubnyi Zavod JSC,E100001000444,Orenburg,Russia,Eurasia,70,1955,9000,operating,2050,51.214781,58.353913,POINT (6495927.880954986 6659374.29321642),39476.332703073494,40.04166667,74.04166667,2498.891,10.583
P100000120820,VMK Red October steel plant,Krasnyi Oktyabr' Corporation JSC,E100002003628,RSL Group JSC,E100000131158,Volgograd,Russia,Eurasia,127,1898,4000,operating,501,48.754025,44.561004,POINT (4960508.274517026 6233227.1784915775),69838.97000546272,39.95833333,73.95833333,3548.984,11.154
P100000120824,Volzhsky Pipe Plant,Volzhskiy Trubnyi Zavod JSC,E100000130910,Trubnaya Metallurgicheskaya Kompaniya PJSC [100.0%],E100000130737 [100.0%],Volgograd,Russia,Eurasia,55,1970,10000,operating,900,48.804332,44.79408,POINT (4986454.17615316 6241725.609469058),69838.97000546272,39.95833333,73.95833333,3528.393,11.154
P100000120835,Al Ittefaq Arab Steel Dammam plant,Arab Steel Co,E100000131037,Hilal Al-Tuwairqi [60.0%]; unknown [40.0%],E100001016122 [60.0%]; E100000132388 [40.0%],Eastern Province,Saudi Arabia,Middle East,36,1989,350,operating,2600,26.277917,49.949177,POINT (5560316.9491830915 3033543.0700195036),54845.716740088894,23.875,68.20833333,2053.947,10.912
P100000120836,Al Ittefaq National Steel Dammam plant,National Steel Co,E100000131081,Hilal Al-Tuwairqi; unknown,E100001016122; E100000132388,Eastern Province,Saudi Arabia,Middle East,21,2004,,operating,1000,26.244786,49.969064,POINT (5562530.759896498 3029430.4613942523),54845.716740088894,23.875,68.20833333,2051.169,10.912
P100000121248,Al Qaryan steel plant,Al Qaryan Steel Co,E100001013044,Al Qaryan Group [75.0%]; Al Wabel for Trading and Industry [25.0%],E100001013045 [75.0%]; E100001016338 [25.0%],Dammam,Saudi Arabia,Middle East,8,2017,,operating,350,26.280741,49.956755,POINT (5561160.528284323 3033893.6723355083),54845.716740088894,23.875,68.20833333,2053.163,10.912
P100000120837,Rajhi Al Assemah Steel Jeddah plant,Rajhi Steel Industries Co Ltd,E100000130969,Saudi Iron and Steel Co [100.0%],E100000130924 [100.0%],Makkah,Saudi Arabia,Middle East,41,1984,60,operating,850,21.290402,39.183444,POINT (4361881.033606751 2426539.8014886156),64633.832128563045,23.625,68.20833333,3243.253,11.077
P100000120833,SABIC Hadeed Al Jubail steel plant,Saudi Iron and Steel Co,E100000130924,Saudi Iron and Steel Co [100.0%],E100000130924 [100.0%],Eastern Province,Saudi Arabia,Middle East,46,1979,,operating,6000,27.018411,49.576356,POINT (5518814.705306053 3125772.1486219433),54845.716740088894,23.875,68.20833333,2110.006,10.912
P100000120834,Solb Steel Jizan plant,Solb Steel Co,E100000130915,Industries Qatar QPSC [40.4%]; Saudi Pan Kingdom for Trading Industry and Contracting Co Ltd,E100000000840 [40.4%]; E100000130941,Jizan Region,Saudi Arabia,Middle East,16,2009,2000,operating,1200,17.298475,42.352338,POINT (4714640.700064611 1955597.1384146486),64633.832128563045,23.625,68.20833333,2974.937,11.077
P100000120800,HBIS GROUP Serbia Iron & Steel plant Belgrade,HBIS Group Serbia Iron & Steel Beograd doo,E100000131053,HBIS Group Co Ltd,E100000124529,Podunavlje,Serbia,Europe,61,1964,5200,operating,2199,44.606332,20.970066,POINT (2334377.069021339 5559757.9717340125),293.8831668379416,39.29166667,73.625,5915.352,5.687
P100000120801,Metalfer Steel Mill Sremska Mitrovica,Metalfer Steel Mill Sremska Mitrovica doo,E100000131052,Metalfer doo [100.0%],E100002007548 [100.0%],Vojvodina,Serbia,Europe,17,2008,629,operating,500,44.977213,19.64601,POINT (2186983.8293195604 5617934.852484064),293.8831668379416,39.29166667,73.625,6069.352,5.687
P100000120852,Natsteel Singapore plant,Tata Steel Ltd,E100001010018,Tata Steel Ltd [100.0%],E100001010018 [100.0%],Jurong,Singapore,Asia Pacific,64,1961,1000,operating,720,1.306741,103.7003,POINT (11543864.591109708 145478.3551765729),33214.740917487085,6.875,93.875,1258.085,10.411
P100000120854,U. S. Steel Košice steel plant,US Steel Košice sro,E100001000711,Nippon Steel Corp,E100000000652,Košice Region,Slovakia,Europe,60,1965,7712,operating,4500,48.612001,21.191401,POINT (2359015.9685160685 6209280.692221634),293.8831668379416,39.29166667,73.625,6013.265,5.687
P100000120853,SIJ Acroni Jesenice steel plant,SIJ Acroni doo,E100000130819,Slovenska industrija jekla dd [25.0%]; Dilon doo,E100001010754 [25.0%]; E100001016317,Jesenice,Slovenia,Europe,65,1960,1300,operating,726,46.423994,14.094645,POINT (1569008.7043119594 5848556.852933271),293.8831668379416,39.29166667,73.625,6715.126,5.687
P100000121029,Acerinox Columbus Stainless steel plant,Columbus Stainless (Pty) Ltd,E100000130800,Acerinox SA [76.0%]; Industrial Development Corporation of South Africa Ltd [24.0%],E100000130743 [76.0%]; E100001000576 [24.0%],Mpumalanga,South Africa,Africa,59,1966,1223,operating,850,-25.796313,29.497972,POINT (3283699.2224742416 -2973875.229076499),1847515865.9183831,8.54166667,76.875,6576.188,21.337
P100000121028,ArcelorMittal Vanderbijlpark Steel Works,ArcelorMittal South Africa Ltd,E100001000504,ArcelorMittal South Africa Ltd [100.0%],E100001000504 [100.0%],Gauteng,South Africa,Africa,78,1947,4500,operating,3360,-26.657367,27.82231,POINT (3097165.3818926034 -3080729.1143745775),1847515865.9183831,8.54166667,76.875,6789.662,21.337
P100000121237,Scaw Metals Group Germiston plant,Scaw Metals Group Pty Ltd,E100001012802,Industrial Development Corporation of South Africa Ltd [74.0%]; Main Street 510 Pty Ltd [21.0%],E100001000576 [74.0%]; E100001012803 [21.0%],Gauteng,South Africa,Africa,101,1924,2000,operating,600,-26.273316,28.163761,POINT (3135175.5333434576 -3032971.8697185386),1123434325.1185768,8.875,76.625,6730.71,20.84
P100000121170,DaehanSteel Noksan Steel Plant,Daehan Steel Co Ltd,E100001010335,Daehan Steel Co Ltd [100.0%],E100001010335 [100.0%],South Gyeongsang,South Korea,Asia Pacific,18,,253,operating,1000,35.099098,128.860339,POINT (14344667.320928613 4177356.334490687),3761696.9209812265,34.625,129.375,86.136,15.14
P100000120693,Dongkuk Steel Incheon steel plant,Dongkuk Steel Mill Co Ltd,E100000130714,Dongkuk Steel Mill Co Ltd [100.0%],E100000130714 [100.0%],Seoul National Capital Area,South Korea,Asia Pacific,53,1972,905,operating,2200,37.486465,126.638607,POINT (14097345.24600949 4507132.399646641),279339677.23283786,39.95833333,124.29166667,438.97,19.448
P100000120694,Dongkuk Steel Pohang steel plant,Dongkuk Steel Mill Co Ltd,E100000130714,Dongkuk Steel Mill Co Ltd [100.0%],E100000130714 [100.0%],North Gyeongsang,South Korea,Asia Pacific,34,1991,905,operating,1400,36.00147,129.397609,POINT (14404475.943747113 4300823.643662539),3761696.9209812265,34.625,129.375,187.804,15.14
P100000120705,Hansco Hwanyoung Steel Dangjin plant,Hwanyoung Steel Industries Co Ltd,E100000131033,KISCO Corp,E100000130851,South Chungcheong,South Korea,Asia Pacific,32,,,operating,800,36.956486,126.616956,POINT (14094935.067714326 4433043.23113927),3761696.9209812265,34.625,129.375,443.473,15.14
P100000120695,Hyundai Steel Dangjin steel plant,Hyundai Steel Co,E100001010262,Hyundai Steel Co [100.0%],E100001010262 [100.0%],South Chungcheong,South Korea,Asia Pacific,19,2006,7759,operating,16200,36.986282,126.69735,POINT (14103884.48685716 4437194.8474115),3761696.9209812265,34.625,129.375,440.372,15.14
P100000120696,Hyundai Steel Incheon steel plant,Hyundai Steel Co,E100001010262,Hyundai Steel Co [100.0%],E100001010262 [100.0%],Seoul National Capital Area,South Korea,Asia Pacific,72,1953,2244,operating,4697,37.489678,126.637942,POINT (14097271.218548112 4507583.160215304),279339677.23283786,39.95833333,124.29166667,438.563,19.448
P100000120697,Hyundai Steel Pohang steel plant,Hyundai Steel Co,E100001010262,Hyundai Steel Co [100.0%],E100001010262 [100.0%],North Gyeongsang,South Korea,Asia Pacific,,,1496,operating,3400,36.004981,129.384829,POINT (14403053.280654775 4301306.771609427),3761696.9209812265,34.625,129.375,188.274,15.14
P100000120704,KG Steel Incheon steel plant,KG Steel Co Ltd,E100002006224,KG Chemical Corp,E100002007588,Seoul National Capital Area,South Korea,Asia Pacific,16,2009,543,operating,1000,37.482625,126.670175,POINT (14100859.379694853 4506593.700960702),279339677.23283786,39.95833333,124.29166667,441.501,19.448
P100000120698,KISCO steel Changwon plant,KISCO Corp,E100000130851,KISCO Corp [100.0%],E100000130851 [100.0%],South Gyeongsang,South Korea,Asia Pacific,60,1965,556,operating,3000,35.216552,128.640158,POINT (14320156.88412626 4193348.775838711),3761696.9209812265,34.625,129.375,114.637,15.14
P100000120699,POSCO Gwangyang steel plant,POSCO Holdings Inc,E100000000953,POSCO Holdings Inc [100.0%],E100000000953 [100.0%],South Jeolla,South Korea,Asia Pacific,38,1987,4080,operating,22999,34.920086,127.74865,POINT (14220914.667528126 4153026.446766746),3223962.393894923,34.45833333,129.29166667,182.79,14.986
P100000120700,POSCO Pohang steel plant,POSCO Holdings Inc,E100000000953,POSCO Holdings Inc [100.0%],E100000000953 [100.0%],North Gyeongsang,South Korea,Asia Pacific,52,1973,6920,operating,17701,36.00931,129.394508,POINT (14404130.742006164 4301902.489315692),3761696.9209812265,34.625,129.375,188.879,15.14
P100000120701,SeAH Besteel Gunsan steel plant,SeAH Besteel Holdings Corp,E100000130717,SeAH Besteel Holdings Corp [100.0%],E100000130717 [100.0%],North Jeolla,South Korea,Asia Pacific,28,1997,1592,operating,2101,35.968596,126.609524,POINT (14094107.741258748 4296301.09001282),3761696.9209812265,34.625,129.375,358.272,15.14
P100000120702,SeAH Changwon Integrated Special Steel plant,SeAH Changwon Integrated Special Steel Corp,E100000130927,SeAH Besteel Holdings Corp [100.0%],E100000130717 [100.0%],South Gyeongsang,South Korea,Asia Pacific,59,1966,1229,operating,1200,35.204191,128.604277,POINT (14316162.629477104 4191664.6241204413),3761696.9209812265,34.625,129.375,116.376,15.14
P100000120706,SeAH Steel Pohang plant,SeAh Steel Holdings Corp,E100001010280,SeAh Steel Holdings Corp [100.0%],E100001010280 [100.0%],North Gyeongsang,South Korea,Asia Pacific,47,1978,,operating,1200,35.991176,129.375791,POINT (14402047.175096985 4299407.271171064),3761696.9209812265,34.625,129.375,186.371,15.14
P100000120703,YK Steel Busan plant,YK Steel Corp,E100000131021,Daehan Steel Co Ltd [70.0%]; Yamato Kogyo Co Ltd [30.0%],E100001010335 [70.0%]; E100001010196 [30.0%],South Gyeongsang,South Korea,Asia Pacific,61,1966,336,operating,930,35.083819,128.989034,POINT (14358993.582796253 4175277.653403957),3761696.9209812265,34.625,129.375,75.631,15.14
P100000120454,Acerinox Europa Los Barrios steel plant,Acerinox Europa SAU,E100000130989,Acerinox SA [100.0%],E100000130743 [100.0%],Cádiz,Spain,Europe,55,1970,1746,operating,1200,36.181686,-5.426626,POINT (-604089.243045539 4325649.9699527975),54845.716740088894,23.875,68.20833333,8349.309,10.912
P100000120459,ArcelorMittal Asturias (Aviles) steel plant,ArcelorMittal España SA,E100001000497,ArcelorMittal SA [99.8%]; small shareholder(s) [0.2%],E100000000687 [99.8%]; E100001015587 [0.2%],Asturias,Spain,Europe,75,1950,3205,operating,4200,43.554741,-5.87259,POINT (-653733.7284376704 5396793.905703561),54845.716740088894,23.875,68.20833333,8664.609,10.912
P100000120452,ArcelorMittal Asturias (Gijón) steel plant,ArcelorMittal España SA,E100001000497,ArcelorMittal SA [99.8%]; small shareholder(s) [0.2%],E100000000687 [99.8%]; E100001015587 [0.2%],Asturias,Spain,Europe,54,1971,3375,operating,1200,43.525092,-5.731926,POINT (-638075.0835847253 5392240.814093053),54845.716740088894,23.875,68.20833333,8648.309,10.912
P100000120458,ArcelorMittal Olaberria-Bergara (Olaberria) steel plant,Arcelormittal Olaberria-Bergara SL,E100001000509,ArcelorMittal SA; small shareholder(s),E100000000687; E100001015587,Gipuzkoa,Spain,Europe,33,1992,500,operating,1450,43.03829,-2.219625,POINT (-247087.52475201985 5317801.792574589),54845.716740088894,23.875,68.20833333,8253.49,10.912
P100000120453,ArcelorMittal Sestao steel plant,Arcelormittal Sestao SL,E100001000508,ArcelorMittal SA; small shareholder(s),E100000000687; E100001015587,Vizcaya,Spain,Europe,123,1902,250,operating,2000,43.313144,-2.998964,POINT (-333843.1453873589 5359757.670400806),54845.716740088894,23.875,68.20833333,8349.022,10.912
P100000120456,Celsa Barcelona Castellbisbal steel plant,Compania Espanola de Laminacion SL,E100000130908,Anchorage Capital Advisors LP; Anchorage Capital Group LLC; Attestor Services Ltd; Deutsche Bank AG; GoldenTree Asset Management LP; Midwood Holdings LLC,E100002003621; E100002003627; E100002003626; E100000136992; E100002003622; E100002003624,Barcelona,Spain,Europe,68,1957,850,operating,2500,41.454855,1.980107,POINT (220424.50295619655 5079665.952210422),54845.716740088894,23.875,68.20833333,7735.385,10.912
P100000120462,Celsa Global Steel Wire Santander plant,Global Steel Wire SA,E100000130742,Anchorage Capital Advisors LP; Anchorage Capital Group LLC; Attestor Services Ltd; Deutsche Bank AG; GoldenTree Asset Management LP; Midwood Holdings LLC,E100002003621; E100002003627; E100002003626; E100000136992; E100002003622; E100002003624,Cantabria,Spain,Europe,126,1899,650,operating,750,43.445344,-3.839228,POINT (-427380.90599927807 5380005.289266721),54845.716740088894,23.875,68.20833333,8444.193,10.912
P100000120467,Celsa Nervacero steel plant,Nervacero SA,E100000130909,Anchorage Capital Advisors LP; Anchorage Capital Group LLC; Attestor Services Ltd; Deutsche Bank AG; GoldenTree Asset Management LP; Midwood Holdings LLC,E100002003621; E100002003627; E100002003626; E100000136992; E100002003622; E100002003624,Vizcaya,Spain,Europe,54,1971,330,operating,1000,43.30806,-3.026309,POINT (-336887.17686310096 5358979.890525722),54845.716740088894,23.875,68.20833333,8351.668,10.912
P100000120461,Grupo Gallardo Corrugados Getafe steel plant,Corrugados Getafe SL,E100000130866,CL Grupo Industrial,E100000136946,Madrid,Spain,Europe,77,1948,150,operating,600,40.310803,-3.703568,POINT (-412279.30387826264 4911210.649643319),54845.716740088894,23.875,68.20833333,8294.891,10.912
P100000120455,Grupo Gallardo Siderurgica Balboa Jerez de los Caballeros steel plant,AG Siderurgica Balboa SA,E100000130794,CL Grupo Industrial,E100000136946,Badajoz,Spain,Europe,33,1992,600,operating,1300,38.326405,-6.767326,POINT (-753335.2843520808 4625639.063318572),54845.716740088894,23.875,68.20833333,8557.01,10.912
P100000120463,Megasa Siderúrgica Narón steel plant,Megasa Siderurgica SL,E100000131051,Bipadosa SL,E100001016222,La Coruña,Spain,Europe,72,1953,,operating,700,43.51421,-8.163839,POINT (-908794.4003982677 5390570.2654489605),54845.716740088894,23.875,68.20833333,8905.855,10.912
P100000120464,Megasider Zaragoza steel plant,Megasider Zaragoza SA,E100000130864,Bipadosa SL,E100001016222,Zaragoza,Spain,Europe,67,1958,,operating,500,41.56988,-0.856566,POINT (-95352.49095083117 5096765.729478154),54845.716740088894,23.875,68.20833333,8041.915,10.912
P100000120457,Riva Siderurgica Sevillana steel plant,Siderurgica Sevillana SA,E100000130868,Riva Forni Elettrici SpA,E100000131000,Sevilla,Spain,Europe,71,1954,356,operating,1300,37.362968,-5.886865,POINT (-655322.8141687445 4489821.331130033),54845.716740088894,23.875,68.20833333,8432.182,10.912
P100000120465,Sidenor Aceros Especiales Basauri steel plant,Sidenor Aceros Especiales SLU,E100000130867,Clerbil SL,E100002003637,Vizcaya,Spain,Europe,58,1967,263,operating,740,43.227282,-2.884676,POINT (-321120.6634235772 5346630.719093686),54845.716740088894,23.875,68.20833333,8332.826,10.912
P100000120849,Outokumpu Avesta steel plant,Outokumpu Stainless AB,E100000130889,Solidium Oy [15.5%]; small shareholder(s),E100001016231 [15.5%]; E100001015587,Dalarna,Sweden,Europe,95,1930,700,operating,500,60.148821,16.172808,POINT (1800348.751257381 8432946.038576534),69838.97000546272,39.95833333,73.95833333,7358.382,11.154
P100000120848,Ovako Hofors steel plant,Ovako AB,E100000130940,Sanyo Special Steel Co Ltd,E100000130712,Gävleborgs,Sweden,Europe,109,1916,1400,operating,500,60.548682,16.302815,POINT (1814821.0642969422 8522922.23798666),69838.97000546272,39.95833333,73.95833333,7389.918,11.154
P100000120845,SSAB Luleå steel plant,SSAB AB,E100000001651,SSAB AB [100.0%],E100000001651 [100.0%],Norrbotten,Sweden,Europe,84,1941,1200,operating,13,65.559719,22.219699,POINT (2473485.57825981 9757372.575517064),39476.332703073494,40.04166667,74.04166667,7559.489,10.583
P100000120065,Stahl Gerlafingen steel plant,Stahl Gerlafingen AG,E100000130836,Beltrame Holding SpA [79.4%]; unknown [21.6%],E100001016199 [79.4%]; E100000132388 [21.6%],Solothurn,Switzerland,Europe,107,1918,540,operating,720,47.171958,7.562287,POINT (841829.9380725925 5970187.301514627),293.8831668379416,39.29166667,73.625,7452.403,5.687
P100000121227,Swiss Steel Emmenbrücke plant,Swiss Steel Holding AG,E100000130745,Swiss Steel Holding AG [100.0%],E100000130745 [100.0%],Lucerne,Switzerland,Europe,26,1999,620,operating,650,47.308055,7.873594,POINT (876484.4747929741 5992502.24866099),293.8831668379416,39.29166667,73.625,7421.871,5.687
P100000120856,Hadeed Metal Manufacturing Co Damascus steel plant,Hadeed Metal Manufacturing Co,E100000131111,Hadeed Metal Manufacturing Co [100.0%],E100000131111 [100.0%],Damascus,Syria,Middle East,13,2012,750,operating,1400,33.626258,36.574968,POINT (4071506.813540275 3978727.3318179506),54845.716740088894,23.875,68.20833333,3733.534,10.912
P100000120857,Hmisho Steel Hassia plant,Hmisho Steel SA,E100000131113,Hamsho International Co,E100002003618,Homs,Syria,Middle East,15,2010,1000,operating,800,34.364258,36.803848,POINT (4096985.61859304 4077818.4776350604),54845.716740088894,23.875,68.20833333,3743.816,10.912
P100000120897,China Steel Corporation Xiaogang plant,China Steel Corp,E100001010146,China Steel Corp [100.0%],E100001010146 [100.0%],Kaohsiung,Taiwan,Asia Pacific,54,1971,17434,operating,10000,22.555442,120.349252,POINT (13397217.449991362 2578344.668690227),6424764739.207487,24.625,118.625,316.305,22.583
P100000120898,China Steel Dragon Steel Taichung plant,Dragon Steel Corp,E100000131172,China Steel Corp [100.0%],E100001010146 [100.0%],Taichung,Taiwan,Asia Pacific,32,1993,3224,operating,6081,24.226897,120.493911,POINT (13413320.816210026 2781080.971766658),143851074.280014,25.20833333,119.54166667,160.32,18.784
P100000120901,E Top Metal Changhua plant,E-Top Metal Co Ltd,E100000131175,Taiwan Steel Group,E100001016302,Changhua,Taiwan,Asia Pacific,22,2003,,operating,600,24.167872,120.505482,POINT (13414608.894037995 2773877.4264822546),143851074.280014,25.20833333,119.54166667,166.62,18.784
P100000120899,Feng Hsin Steel Taichung plant,Feng Hsin Steel Co Ltd,E100000131173,Feng Hsin Steel Co Ltd [100.0%],E100000131173 [100.0%],Taichung,Taiwan,Asia Pacific,54,1971,894,operating,1701,24.31287,120.712774,POINT (13437684.533923512 2791579.290756283),143851074.280014,25.20833333,119.54166667,170.43,18.784
P100000121174,Hai Kwang Enterprise Corporation,Hai Kwang Enterprise Corp,E100001012160,Hai Kwang Enterprise Corp [100.0%],E100001012160 [100.0%],Kaohsiung,Taiwan,Asia Pacific,56,1969,350,operating,600,22.550634,120.365645,POINT (13399042.310403936 2577765.1238214886),6424764739.207487,24.625,118.625,317.875,22.583
P100000121229,Shyeh Sheng Fuat Steel Kaohsiung plant,Shyeh Sheng Fuat Steel & Iron Works Co Ltd,E100001012702,Shyeh Sheng Fuat Steel & Iron Works Co Ltd [100.0%],E100001012702 [100.0%],Kaohsiung,Taiwan,Asia Pacific,59,1966,430,operating,720,22.559391,120.3656132,POINT (13399038.770444127 2578820.686853474),6424764739.207487,24.625,118.625,317.037,22.583
P100000120904,Tung Ho Steel Kaohsiung Plant,Tung Ho Steel Enterprise Corp,E100000130746,Tung Ho Steel Enterprise Corp [100.0%],E100000130746 [100.0%],Xiaogang,Taiwan,Asia Pacific,51,1974,,operating,700,22.563095,120.362654,POINT (13398709.353806973 2579267.1847504796),6424764739.207487,24.625,118.625,316.482,22.583
P100000120903,Tung Ho Steel Miaoli Plant,Tung Ho Steel Enterprise Corp,E100000130746,Tung Ho Steel Enterprise Corp [100.0%],E100000130746 [100.0%],Miaoli,Taiwan,Asia Pacific,34,1991,,operating,1200,24.568401,120.74062,POINT (13440784.336464142 2822824.8010331523),143851074.280014,25.20833333,119.54166667,154.856,18.784
P100000120902,Tung Ho Steel Taoyuan Plant,Tung Ho Steel Enterprise Corp,E100000130746,Tung Ho Steel Enterprise Corp [100.0%],E100000130746 [100.0%],Guanyin,Taiwan,Asia Pacific,38,1987,,operating,1000,25.067119,121.141176,POINT (13485374.026418334 2883990.935568695),1625756622.8050265,25.54166667,119.79166667,161.191,21.209
P100000120900,Yieh United Steel Kaohsiung plant,Yieh United Steel Corp,E100000131174,Yieh United Steel Corp [100.0%],E100000131174 [100.0%],Kaohsiung,Taiwan,Asia Pacific,37,,3352,operating,1000,22.830857,120.300604,POINT (13391801.979403252 2611576.428593366),6424764739.207487,24.625,118.625,287.044,22.583
P100000120864,Bangkok Steel Industry Samut Prakan plant,Bangkok Steel Industry PCL,E100000130747,Bangkok Steel Industry PCL [100.0%],E100000130747 [100.0%],Samut Prakan,Thailand,Asia Pacific,52,1973,,operating,600,13.647672,100.553882,POINT (11193606.941526916 1533825.579384121),116624.45333512302,13.54166667,93.04166667,836.344,11.667
P100000121168,Chow Steel Kabinburi Steel Plant,Chow Steel Industries PCL,E100000134363,Chow Steel Industries PCL [100.0%],E100000134363 [100.0%],Prachinburi,Thailand,Asia Pacific,22,2003,,operating,730,14.074757,101.84215,POINT (11337016.279292187 1582794.6210242508),857583.0879184732,21.20833333,101.79166667,833.962,13.662
P100000120865,Millcon Steel Rayong plant,Millcon Steel PCL,E100000130748,Millcon Steel PCL [100.0%],E100000130748 [100.0%],Rayong,Thailand,Asia Pacific,27,1998,493,operating,800,12.819544,101.152954,POINT (11260295.331515424 1439123.0556576161),107232.4190322772,13.125,93.04166667,903.618,11.583
P100000120858,Nippon G Steel plant,G Steel PCL,E100001010123,Nippon Steel Corp [60.2%]; small shareholder(s) [12.8%]; natural person(s) [12.4%]; UOB Kay Hian Pte Ltd [7.5%]; Superior Overseas (Thailand) Co Ltd [7.0%],E100000000652 [60.2%]; E100001015587 [12.8%]; E100000123261 [12.4%]; E100001016129 [7.5%]; E100001016130 [7.0%],Rayong,Thailand,Asia Pacific,26,1999,662,operating,1800,12.793786,101.244592,POINT (11270496.42701274 1436182.5386384265),107232.4190322772,13.125,93.04166667,913.929,11.583
P100000120859,Nippon GJS steel plant,G J Steel PCL,E100001010124,G J Steel PCL [100.0%],E100001010124 [100.0%],Chonburi,Thailand,Asia Pacific,30,1995,804,operating,1500,13.054668,101.078842,POINT (11252045.221413754 1465978.6513964515),107232.4190322772,13.125,93.04166667,894.73,11.583
P100000120861,Siam Yamato Steel Huai Pong plant,Siam Yamato Steel Co Ltd,E100000130802,Yamato Kogyo Co Ltd [64.2%]; Mitsui & Co Ltd [20.0%]; Siam Cement PCL [10.0%]; Sumitomo Corp [5.8%],E100001010196 [64.2%]; E100000000651 [20.0%]; E100001000930 [10.0%]; E100000000657 [5.8%],Rayong,Thailand,Asia Pacific,15,2010,,operating,500,12.706642,101.111703,POINT (11255703.291200712 1426236.4563951169),107232.4190322772,13.125,93.04166667,899.622,11.583
P100000120860,Siam Yamato Steel Map Ta Phut plant,Siam Yamato Steel Co Ltd,E100000130802,Yamato Kogyo Co Ltd [64.2%]; Mitsui & Co Ltd [20.0%]; Siam Cement PCL [10.0%]; Sumitomo Corp [5.8%],E100001010196 [64.2%]; E100000000651 [20.0%]; E100001000930 [10.0%]; E100000000657 [5.8%],Rayong,Thailand,Asia Pacific,31,1994,,operating,600,12.674898,101.147002,POINT (11259632.757906223 1422614.2394789641),107232.4190322772,13.125,93.04166667,903.745,11.583
P100000120862,Tata Steel Manufacturing NTS Plant,Tata Steel (Thailand) PCL,E100001010159,Tata Steel (Thailand) PCL [100.0%],E100001010159 [100.0%],Chonburi,Thailand,Asia Pacific,37,1988,367,operating,800,13.052398,101.086795,POINT (11252930.545324031 1465719.2531623158),107232.4190322772,13.125,93.04166667,895.618,11.583
P100000120863,Tata Steel Manufacturing SCSC Plant,Tata Steel (Thailand) PCL,E100001010159,Tata Steel (Thailand) PCL [100.0%],E100001010159 [100.0%],Rayong,Thailand,Asia Pacific,36,1989,367,operating,550,12.677582,101.149401,POINT (11259899.813364636 1422920.485547848),107232.4190322772,13.125,93.04166667,903.994,11.583
P100000121204,TY Steel Rayong Steel Plant,TY Steel Co Ltd,E100001012383,Ta Chen Stainless Pipe Co Ltd [38.8%]; Tycoons Worldwide Group (Thailand) PCL [19.4%]; Tycoons Group International Co Ltd [5.9%],E100001012387 [38.8%]; E100001012384 [19.4%]; E100001012386 [5.9%],Rayong,Thailand,Asia Pacific,8,2017,,operating,600,12.857307,101.21314,POINT (11266995.20638831 1443434.599893229),107232.4190322772,13.125,93.04166667,910.158,11.583
P100000120866,UMC Metals Chon Buri plant,UMC Metals Ltd,E100001000453,UMC Metals Ltd [100.0%],E100001000453 [100.0%],Chonburi,Thailand,Asia Pacific,31,1994,,operating,805,13.275832,100.969791,POINT (11239905.719623256 1491263.0772417039),372271.50263086957,13.29166667,93.04166667,882.557,12.827
P100000120895,Nu-Iron Unlimited Point Lisas DRI plant,Nu-Iron Unlimited,E100001010182,Nucor Corp [100.0%],E100001010181 [100.0%],Couva,Trinidad and Tobago,Central & South America,19,,8000,operating,1350,10.399138,-61.486326,POINT (-6844626.501069217 1164035.3444162828),64633.832128563045,23.625,68.20833333,14519.842,11.077
