Plant ID,Workforce size,Nominal crude steel capacity (ttpa),ISO 14001,ISO 50001,ResponsibleSteel Certification,Year,Crude steel production (ttpa),Plant Age,Capacity per Worker (ttpa per worker),Certification score,Avg_Annual_Growth,Growth_Volatility,Asia Pacific,Central & South America,Eurasia,Europe,Middle East,North America
P100000120191,0.6251658229276067,0.7953290593091774,1,1,0,2020,0.5996040667082505,-0.4956837663655797,-0.2549061998259269,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120191,0.6251658229276067,0.7953290593091774,1,1,0,2021,0.5996040667082505,-0.4705351529706907,-0.2549061998259269,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120191,0.6251658229276067,0.7953290593091774,1,1,0,2022,0.5996040667082505,-0.4453865395758017,-0.2549061998259269,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120191,0.6251658229276067,0.7953290593091774,1,1,0,2023,0.5996040667082505,-0.4202379261809127,-0.2549061998259269,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120192,0.14715961028522936,1.0306075382348399,0,0,0,2019,0.8710545424868553,-0.7471699003144697,-0.09976103409164071,-1.634596365135462,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120192,0.14715961028522936,1.0306075382348399,0,0,0,2020,0.8710545424868553,-0.7220212869195807,-0.09976103409164071,-1.634596365135462,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120192,0.14715961028522936,1.0306075382348399,0,0,0,2021,0.8710545424868553,-0.6968726735246917,-0.09976103409164071,-1.634596365135462,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120192,0.14715961028522936,1.0306075382348399,0,0,0,2022,0.8710545424868553,-0.6717240601298027,-0.09976103409164071,-1.634596365135462,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120192,0.14715961028522936,1.0306075382348399,0,0,0,2023,0.8710545424868553,-0.6465754467349137,-0.09976103409164071,-1.634596365135462,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120193,1.223748418726299,0.16409411585008307,1,1,0,2019,1.5688351719262248,-0.7220212869195807,-0.3746193407511622,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120193,1.223748418726299,0.16409411585008307,1,1,0,2020,1.5688351719262248,-0.6968726735246917,-0.3746193407511622,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120193,1.223748418726299,0.16409411585008307,1,1,0,2021,1.5688351719262248,-0.6717240601298027,-0.3746193407511622,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120193,1.223748418726299,0.16409411585008307,1,1,0,2022,1.5688351719262248,-0.6465754467349137,-0.3746193407511622,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120193,1.223748418726299,0.16409411585008307,1,1,0,2023,1.5688351719262248,-0.6214268333400247,-0.3746193407511622,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120194,-0.1023963723575817,-0.2625633209334048,1,1,0,2019,0.036479972497637944,-0.5459809931553578,-0.30242608542583826,0.9364525377264761,-0.21317539033739324,-0.35832309134431833,True,False,False,False,False,False
P100000120194,-0.1023963723575817,-0.2625633209334048,1,1,0,2020,0.02332670898322948,-0.5208323797604687,-0.30242608542583826,0.9364525377264761,-0.21317539033739324,-0.35832309134431833,True,False,False,False,False,False
P100000120194,-0.1023963723575817,-0.2625633209334048,1,1,0,2021,0.036479972497637944,-0.4956837663655797,-0.30242608542583826,0.9364525377264761,-0.21317539033739324,-0.35832309134431833,True,False,False,False,False,False
P100000120194,-0.1023963723575817,-0.2625633209334048,1,1,0,2022,0.04963323601204642,-0.4705351529706907,-0.30242608542583826,0.9364525377264761,-0.21317539033739324,-0.35832309134431833,True,False,False,False,False,False
P100000120194,-0.1023963723575817,-0.2625633209334048,1,1,0,2023,0.036479972497637944,-0.4453865395758017,-0.30242608542583826,0.9364525377264761,-0.21317539033739324,-0.35832309134431833,True,False,False,False,False,False
P100000120197,-0.23293936092876244,-0.036753366159628764,1,1,0,2019,-0.027148939753313023,-0.7723185137093587,-0.18960212923675654,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120197,-0.23293936092876244,-0.036753366159628764,1,1,0,2020,-0.027148939753313023,-0.7471699003144697,-0.18960212923675654,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120197,-0.23293936092876244,-0.036753366159628764,1,1,0,2021,-0.027148939753313023,-0.7220212869195807,-0.18960212923675654,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120197,-0.23293936092876244,-0.036753366159628764,1,1,0,2022,-0.027148939753313023,-0.6968726735246917,-0.18960212923675654,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
P100000120197,-0.23293936092876244,-0.036753366159628764,1,1,0,2023,-0.027148939753313023,-0.6717240601298027,-0.18960212923675654,0.9364525377264761,-0.21461119967635964,-0.4249127834234746,True,False,False,False,False,False
